,box_width,box_height,kp_1_x,kp_1_y,kp_2_x,kp_2_y,kp_3_x,kp_3_y,kp_4_x,kp_4_y,kp_5_x,kp_5_y,kp_6_x,kp_6_y,kp_7_x,kp_7_y,kp_8_x,kp_8_y,kp_9_x,kp_9_y,kp_10_x,kp_10_y,kp_11_x,kp_11_y,kp_12_x,kp_12_y,kp_13_x,kp_13_y,kp_14_x,kp_14_y,kp_15_x,kp_15_y,kp_16_x,kp_16_y,kp_17_x,kp_17_y,exercise
620,0.43055558,0.84074074,0.66021,0.1353455,0.69816655,0.11123473,0.60703087,0.111208074,-0.7913978,-0.18942732,0.5073287,0.13046513,0.78237396,0.25739738,0.31836477,0.25527874,0.9014496,0.3993142,0.05681638,0.39737967,0.91614664,0.28041747,0.10990751,0.2598801,0.656815,0.5582905,0.3297619,0.56814665,0.85301495,0.7413854,0.28488645,0.77902436,0.8103557,0.94243455,0.14608368,0.9961723,Squat
621,0.43425924,0.8203704,0.66114455,0.124580316,0.69829667,0.09982853,0.6091241,0.09936833,-0.78464824,-0.21896161,0.5075675,0.11705223,0.77757514,0.24533774,0.31348035,0.24696116,0.89838946,0.38858446,0.053660884,0.39703968,0.9349669,0.2757791,0.10418011,0.24958192,0.6553857,0.5555557,0.33004534,0.5674537,0.84922564,0.7384626,0.2824633,0.7772132,0.8016136,0.9433472,0.14889081,0.99608344,Squat
622,0.43240744,0.8092593,0.6707323,0.13178949,0.70593524,0.10825269,0.6204028,0.10581914,-0.7794432,-0.23569793,0.5092665,0.12256604,0.7844663,0.25223055,0.30805588,0.25119683,0.91680294,0.3939665,0.07147906,0.39649487,0.90165,0.2886371,0.12715945,0.24759555,0.6638986,0.56165886,0.33146256,0.57054985,0.85600334,0.7385298,0.2964314,0.7670967,0.79546666,0.9623394,0.18380474,0.9993178,Squat
623,0.43796295,0.7962963,0.65386057,0.1361035,0.69153184,0.11083518,0.60165906,0.109763406,-0.77378434,-0.25581396,0.49902278,0.12667288,0.78261966,0.252442,0.30693334,0.25508612,0.90939325,0.39902863,0.07053058,0.4012328,0.93064547,0.31220913,0.11778684,0.24039432,0.6479218,0.5610554,0.31617373,0.5709813,0.8498338,0.73754424,0.28459024,0.7632862,0.7841921,0.9675476,0.16823705,0.99791163,Squat
624,0.44444445,0.7907407,0.64741784,0.14185308,0.6867696,0.11716128,0.5970189,0.11531165,-0.7604166,-0.264637,0.50140053,0.13296475,0.7759405,0.25955987,0.30880132,0.26139134,0.90311784,0.39280754,0.06304767,0.41518712,0.9377548,0.2754518,0.11779028,0.26276684,0.63697654,0.562441,0.3108035,0.5713954,0.83976215,0.7377089,0.2781247,0.76063645,0.7765857,0.9670233,0.16373672,0.9970496,Squat
625,0.4277778,0.7731482,0.6803091,0.13686389,0.7167587,0.11080284,0.6273797,0.10885658,-0.79437226,-0.29341316,0.5182062,0.12318177,0.79897213,0.25252727,0.31518552,0.25165147,0.9214249,0.40422687,0.06288881,0.41571048,0.93336666,0.28794843,0.11551194,0.258944,0.66137093,0.55986446,0.3230687,0.56782585,0.8733738,0.729147,0.29279688,0.74956125,0.80524224,0.96709883,0.17079964,0.9917862,Squat
626,0.44814813,0.7592592,0.65264225,0.1364279,0.68815154,0.109945424,0.5999039,0.10862633,-0.75619835,-0.3170732,0.49631304,0.12545976,0.771068,0.25328797,0.30347908,0.25519136,0.89653355,0.39145488,0.057158984,0.41554147,0.9461162,0.2679228,0.12373552,0.25172794,0.63837165,0.55924463,0.31421015,0.56901103,0.8391796,0.72744197,0.29214165,0.74925405,0.7624641,0.9633339,0.17478923,0.9873512,Squat
627,0.45,0.7509259,0.6493332,0.14129207,0.68414944,0.11445943,0.5951801,0.11310935,-0.75308645,-0.33168927,0.49237424,0.1302542,0.7697809,0.2570231,0.30629557,0.2590746,0.89090776,0.39358327,0.05875806,0.41949004,0.9464291,0.26881093,0.11371302,0.2575613,0.63706416,0.5599438,0.31619558,0.5690312,0.8485357,0.7269884,0.30453643,0.7449298,0.7573381,0.9608025,0.17037974,0.979473,Squat
628,0.4490741,0.7416667,0.64686865,0.1550772,0.686273,0.12919326,0.59627104,0.124849536,-0.7505154,-0.34831458,0.4932474,0.13711637,0.7736767,0.26694393,0.3045514,0.26288116,0.9132967,0.40839204,0.07194481,0.4159302,0.93194246,0.31063527,0.1284616,0.26942417,0.64577097,0.5684761,0.31975138,0.57574856,0.86324704,0.71811813,0.30871618,0.7392807,0.7712868,0.96313643,0.18892902,0.99246347,Squat
629,0.44722223,0.72962964,0.64088655,0.15041944,0.681495,0.12388591,0.5912348,0.12007573,-0.7577639,-0.37055835,0.49850917,0.13162611,0.77899915,0.26245058,0.31129697,0.25807443,0.91009927,0.41332066,0.070226364,0.41758692,0.9306379,0.31164166,0.1355048,0.26259607,0.6444553,0.568889,0.31998393,0.576151,0.86277246,0.7191647,0.31039488,0.7404969,-0.7577639,-0.37055835,0.18914118,0.9971669,Squat
630,0.45277777,0.7185185,0.641717,0.1492167,0.6803456,0.122199856,0.5916235,0.11783527,-0.7505112,-0.39175257,0.4940423,0.1288314,0.76652473,0.25922036,0.30560952,0.25991485,0.8880223,0.40692827,0.06852001,0.4341355,0.9323183,0.30117312,0.121706076,0.27141547,0.6353615,0.56836313,0.31575722,0.5770037,0.8555046,0.7171934,0.3078113,0.7337373,0.75122565,0.9716954,0.18218742,0.99180275,Squat
631,0.45277777,0.712037,0.6488789,0.14833184,0.68565917,0.1201951,0.59444344,0.118225105,-0.7505112,-0.40442136,0.50054806,0.13607104,0.7706675,0.26910955,0.32338884,0.26160127,0.87313235,0.4176076,0.06194764,0.4295028,0.93485755,0.27676123,0.112187296,0.27859992,0.623686,0.56629235,0.31207597,0.5712884,0.8600325,0.72262126,0.31477866,0.73440504,0.7624025,0.9664,0.15587986,0.98165804,Squat
632,0.4472222,0.70277774,0.65196747,0.15179972,0.69011563,0.12255843,0.59555393,0.12088693,-0.7598344,-0.42292494,0.5002728,0.13803361,0.7832731,0.27352363,0.32449952,0.26241216,0.8756568,0.43909883,0.06310675,0.42207408,0.93143886,0.33112,0.112264946,0.26415798,0.6384655,0.575411,0.31908613,0.5792623,0.8760069,0.7132931,0.31386706,0.72122514,0.7758614,0.96889096,0.15973645,0.976661,Squat
633,0.4601852,0.69907403,0.63843054,0.16166094,0.6750664,0.13291366,0.5822127,0.12855037,-0.7344064,-0.4304636,0.48285142,0.14482416,0.7583823,0.2888231,0.3319244,0.262019,0.8621625,0.44612527,0.09818666,0.40867177,0.9312447,0.28558043,0.10950905,0.2637768,0.611083,0.5823413,0.31065017,0.5776369,0.8721368,0.7285513,0.3309631,0.7255303,0.7483119,0.9629588,0.12561312,0.96622264,Squat
634,0.45555553,0.6925926,0.6329767,0.16436836,0.67168736,0.13566096,0.5758055,0.13055432,-0.7540651,-0.44385025,0.4753663,0.14815944,0.7576145,0.29690275,0.3191568,0.2674753,0.85735685,0.46204835,0.07995535,0.42578664,0.9221454,0.28774112,0.10845375,0.27849388,0.6078926,0.5845719,0.3000776,0.5788248,0.8677142,0.7290366,0.3182563,0.7241659,0.7430275,0.96075124,0.118160084,0.96250546,Squat
635,0.45370367,0.6824074,0.6338846,0.16379265,0.66992325,0.13386124,0.5751942,0.131136,-0.76122457,-0.46540028,0.47758377,0.15074925,0.759798,0.29681188,0.33117798,0.26839256,0.8542566,0.46749464,0.09244754,0.42236575,0.9210365,0.29626057,0.1019869,0.27703533,0.60355693,0.5916416,0.30191216,0.5853659,0.8625741,0.725208,0.3216025,0.7181897,0.745779,0.96033853,0.11406636,0.95759696,Squat
636,0.4537037,0.67407405,0.6396714,0.17044662,0.67430604,0.13971125,0.5823438,0.13699807,-0.7591837,-0.48351648,0.48352912,0.15273581,0.76080287,0.29421064,0.332484,0.27171317,0.859222,0.46422917,0.094092004,0.43796107,0.9282602,0.29394388,0.09825694,0.29161653,0.60780764,0.59572333,0.30612987,0.59186965,0.86983603,0.7223651,0.31932,0.7181198,0.7555478,0.9609671,0.11154116,0.9607731,Squat
637,0.4574074,0.6555556,0.6452836,0.16209842,0.6827562,0.13172205,0.59114194,0.12713142,-0.74291503,-0.52401125,0.49274465,0.14073686,0.7689487,0.2891266,0.33655408,0.26443338,0.86848044,0.4540369,0.10129381,0.42169893,0.919252,0.3002676,0.113670826,0.27017322,0.62995327,0.5982948,0.3283121,0.59419084,0.8627305,0.7242099,0.33390743,0.71699476,0.74933994,0.9833403,0.1757375,0.97810227,Squat
638,0.45555556,0.6527778,0.64246583,0.17262304,0.6776474,0.1407879,0.58510035,0.1379137,-0.7520325,-0.5319149,0.4856799,0.1536132,0.76395476,0.2944125,0.32773146,0.27582797,0.8615506,0.46181145,0.082988,0.44389248,0.934238,0.2873743,0.11452391,0.27001923,0.6157275,0.60019475,0.31090623,0.6000037,0.8807766,0.7133892,0.3323818,0.7146396,0.7536827,0.9631696,0.13475588,0.96667916,Squat
639,0.45648146,0.65,0.64218444,0.18113957,0.67782193,0.14974113,0.5867922,0.14640534,-0.7505072,-0.53846157,0.49080914,0.16015732,0.7638304,0.29994705,0.33232912,0.28381106,0.8630546,0.4647615,0.09088942,0.45697513,0.9369387,0.29406717,0.11927596,0.29155737,0.6175267,0.60963494,0.31587946,0.61059994,0.88345504,0.7200792,0.33352953,0.7249266,0.7584549,0.9577783,0.13601269,0.96835726,Squat
640,0.4564815,0.64629626,0.64176977,0.18734315,0.6770308,0.15737507,0.5879912,0.15302795,-0.7525355,-0.547278,0.49025542,0.16881041,0.75640535,0.31018448,0.32780358,0.29553345,0.8655829,0.46867418,0.08584011,0.46958822,0.94186383,0.2927608,0.11985818,0.29993773,0.61570513,0.61820227,0.3158065,0.6210193,0.8845726,0.71994936,0.3336503,0.7317358,0.75618595,0.9532176,0.13560215,0.97385424,Squat
641,0.4583333,0.6388889,0.64665663,0.18878698,0.6796601,0.15718323,0.58920026,0.1561373,-0.7474748,-0.5652174,0.48779416,0.17750253,0.7575621,0.31523988,0.3312235,0.30150193,0.86354756,0.47107333,0.08692504,0.46148315,0.9373074,0.28873873,0.12336758,0.28751826,0.60998625,0.62352246,0.31041417,0.6276717,0.87627053,0.7202385,0.33004445,0.7380809,0.7600971,0.9514411,0.13017122,0.9778108,Squat
642,0.45925927,0.6277778,0.64773023,0.18433544,0.68456084,0.15219319,0.591706,0.14829011,-0.7419355,-0.5914454,0.48736265,0.16491601,0.76356596,0.31621808,0.32996672,0.29268235,0.86779493,0.49154785,0.097062245,0.46293786,0.90125155,0.32273933,0.12670997,0.31262213,0.6219326,0.6302218,0.31946042,0.62928885,0.8701476,0.7261759,0.34051093,0.7350987,-0.7419355,-0.5914454,0.17384146,0.99744225,Squat
643,0.46296299,0.6259259,0.64932907,0.19255437,0.681272,0.16016774,0.5927019,0.15884228,-0.73199993,-0.5976332,0.4888546,0.17884529,0.7595782,0.31972378,0.3326018,0.3056699,0.8726975,0.48523167,0.09114356,0.48002365,0.9326568,0.28659102,0.12164375,0.30933422,0.6172821,0.64136374,0.3184283,0.64483684,0.8690878,0.7320804,0.3324852,0.74973035,-0.73199993,-0.5976332,-0.73199993,-0.5976332,Squat
644,0.45648146,0.60740745,0.64266694,0.18427624,0.67746687,0.15053016,0.5856353,0.14723618,-0.7545639,-0.64481705,0.47995076,0.1633136,0.7540566,0.31427547,0.3233519,0.29139557,0.8668265,0.48569483,0.0833077,0.4678251,0.9336344,0.288725,0.12325259,0.30156368,0.6176708,0.6344287,0.3172418,0.63489956,0.8670409,0.71697485,0.33822852,0.7277799,-0.7545639,-0.64481705,-0.7545639,-0.64481705,Squat
645,0.45740741,0.6018519,0.64039385,0.18904027,0.6785773,0.15622988,0.58353424,0.15190338,-0.75303644,-0.65999997,0.47932044,0.1711625,0.75124454,0.32360226,0.32501492,0.3005072,0.85666907,0.4810924,0.08863343,0.46189004,0.92908764,0.29085004,0.12281081,0.29161194,0.61594266,0.645184,0.317053,0.64632756,0.8682691,0.71259665,0.330959,0.7266241,-0.75303644,-0.65999997,-0.75303644,-0.65999997,Squat
646,0.45740741,0.6009259,0.644715,0.19876443,0.68129313,0.16523854,0.5911327,0.16302913,-0.74898785,-0.6640986,0.49239036,0.18011957,0.7614237,0.32196277,0.3220296,0.31604543,0.8558084,0.48860836,0.07380842,0.5019295,0.89682037,0.31801352,0.11550884,0.30870402,0.634395,0.66649026,0.32807532,0.67325544,0.8516461,0.7125449,0.29879785,0.7256828,-0.74898785,-0.6640986,-0.74898785,-0.6640986,Squat
647,0.45925924,0.5972222,0.63989484,0.20246845,0.6780217,0.17118676,0.5856966,0.16512872,-0.74798393,-0.67286825,0.48072818,0.18402754,0.74583185,0.3386144,0.3188053,0.31963223,0.85220593,0.49102834,0.08559074,0.49063572,0.92644036,0.29898676,0.12915117,0.31030065,0.6206881,0.6696504,0.3215204,0.67307496,0.8666891,0.71182173,0.32259837,0.72880304,-0.74798393,-0.67286825,-0.74798393,-0.67286825,Squat
648,0.45740741,0.5916667,0.6414413,0.20223281,0.6784079,0.1699234,0.587455,0.16420588,-0.75303644,-0.68857586,0.48372373,0.1798322,0.75109446,0.33533293,0.319145,0.31545094,0.859302,0.49772185,0.07800179,0.4975495,0.9366211,0.29575592,0.12776662,0.31617475,0.6260518,0.6740087,0.32424173,0.6770763,0.8720602,0.70832235,0.3233405,0.72473264,-0.75303644,-0.68857586,0.1549807,0.99694765,Squat
649,0.4574074,0.5916667,0.6429853,0.20680073,0.6772758,0.17319499,0.5881078,0.17245464,-0.7510122,-0.6901408,0.48973736,0.1936666,0.76097584,0.33476016,0.322831,0.33016127,0.86543417,0.49907213,0.07191861,0.5178069,0.93556076,0.30135217,0.11666385,0.3049582,0.63662124,0.6836007,0.3311586,0.6911602,0.848915,0.7177838,0.2960461,0.73219484,-0.7510122,-0.6901408,-0.7510122,-0.6901408,Squat
650,0.4601852,0.5898148,0.6420411,0.20709372,0.67548126,0.1727836,0.58540916,0.17278694,-0.74647886,-0.69544744,0.48482317,0.19548747,0.75810885,0.3371737,0.32097358,0.33093244,0.85781556,0.5040418,0.07106911,0.516766,0.9254755,0.3048435,0.11501586,0.30850932,0.62792486,0.68566114,0.3236714,0.69226277,0.8415156,0.71859396,0.29699117,0.73148894,-0.74647886,-0.69544744,0.15852483,0.9904152,Squat
651,0.45925924,0.5898148,0.64191365,0.20939568,0.67656726,0.17551617,0.58591497,0.17475583,-0.74798393,-0.69544744,0.48558703,0.19623923,0.75800276,0.3373842,0.32093745,0.33038077,0.8592675,0.502893,0.07212659,0.51518834,0.9269252,0.30787477,0.11459007,0.30887857,0.62689656,0.68193275,0.32283893,0.6883746,0.840926,0.7191544,0.2966001,0.7329544,-0.74798393,-0.69544744,0.15970705,0.99462235,Squat
652,0.45740741,0.587037,0.6454161,0.20695387,0.68084383,0.17312686,0.5887762,0.17238963,-0.74898785,-0.70347005,0.48776412,0.19499004,0.7624134,0.33671993,0.32369313,0.32787776,0.8615075,0.5023377,0.0714274,0.5080337,0.9215584,0.307351,0.11355204,0.305016,0.6287633,0.6797076,0.32337093,0.6856605,0.8435505,0.7166561,0.29705352,0.7322497,-0.74898785,-0.70347005,0.15859556,0.9988172,Squat
653,0.4574074,0.587963,0.6434828,0.20871328,0.679699,0.17500888,0.5874931,0.17393199,-0.7469636,-0.70078737,0.4879581,0.19546065,0.7617716,0.33618656,0.32311085,0.32912326,0.8670915,0.4940021,0.069589384,0.5094792,0.9362215,0.29632586,0.113301404,0.306962,0.628729,0.68064207,0.3242361,0.68748254,0.8413626,0.7106906,0.29702845,0.72805136,-0.7469636,-0.70078737,0.1616073,1.0,Squat
654,0.45740741,0.5898148,0.64678514,0.20958082,0.68122274,0.17520957,0.5902495,0.17508002,-0.74493927,-0.69544744,0.49006668,0.19604652,0.7654946,0.33156687,0.32397968,0.32855126,0.87424916,0.48573804,0.07524417,0.50937104,0.9458457,0.2959664,0.1165966,0.30462593,0.6264569,0.6751267,0.32052022,0.682272,0.845302,0.7120016,0.30044058,0.72332877,-0.74493927,-0.69544744,0.16384092,0.9947574,Squat
655,0.45833334,0.59444445,0.644025,0.21145132,0.67905307,0.17711052,0.5870799,0.17754629,-0.7414141,-0.682243,0.48879933,0.199427,0.7596841,0.33301926,0.32752392,0.32972962,0.8623707,0.48118296,0.07563329,0.50278,0.93467647,0.2921901,0.11066924,0.3084402,0.62062055,0.66764736,0.32017565,0.6757411,0.84729266,0.706912,0.30702522,0.72389454,-0.7414141,-0.682243,0.16387321,1.0,Squat
656,0.46111113,0.5953704,0.6440039,0.20101349,0.6809883,0.16936459,0.58889997,0.16445933,-0.7349397,-0.67807144,0.48222265,0.185071,0.74494237,0.33394918,0.32588792,0.31192958,0.85400784,0.48006308,0.09857486,0.462626,0.92462605,0.29714453,0.11640269,0.289459,0.6048363,0.64304525,0.31082153,0.64421797,0.8634779,0.70928687,0.33184126,0.72123355,-0.7349397,-0.67807144,0.1657991,0.9985714,Squat
657,0.4564815,0.6027778,0.64430803,0.19996059,0.6822084,0.16786535,0.5912127,0.1647738,-0.7444219,-0.65898615,0.4947686,0.18223397,0.7549006,0.32164577,0.32384315,0.31001413,0.8648319,0.4717944,0.06952808,0.4877053,0.938169,0.27504888,0.1215973,0.298283,0.6159101,0.64028627,0.3161616,0.6464984,0.8502096,0.6961097,0.31201497,0.71534353,-0.7444219,-0.65898615,0.17781733,1.0,Squat
658,0.45740744,0.60277784,0.6426512,0.18750301,0.6828317,0.15542932,0.5896712,0.15200292,-0.7388663,-0.65745,0.49691567,0.16955994,0.75660044,0.30918214,0.3230198,0.29777783,0.8673217,0.45267203,0.06312601,0.46529093,0.9380023,0.287223,0.11667804,0.2883244,0.6053747,0.614654,0.30398735,0.62166226,0.8594543,0.6835177,0.3208513,0.70440465,0.7591802,0.9800762,0.1853166,1.001536,Squat
659,0.45833337,0.6212963,0.6486035,0.20198679,0.6822628,0.16931878,0.5932427,0.16977832,-0.73535347,-0.609538,0.49527633,0.19044095,0.7581401,0.31657115,0.3232178,0.31446698,0.86481553,0.4517311,0.06443972,0.47382206,0.93848306,0.28965622,0.12491941,0.28776312,0.6146153,0.61946565,0.31312326,0.62914467,0.8500559,0.69289464,0.31151927,0.7111764,0.77189237,0.9713219,0.17720102,0.9870191,Squat
660,0.45740741,0.6287037,0.6521591,0.19586173,0.688071,0.1647297,0.5965442,0.16367987,-0.7368421,-0.5905743,0.49751845,0.18571913,0.75816244,0.3142705,0.32327855,0.3073509,0.8614594,0.4417576,0.06399544,0.46356213,0.9483271,0.27104053,0.12799805,0.28189757,0.610294,0.6109279,0.30727684,0.618421,0.8504718,0.68758816,0.30624503,0.7011244,0.77053875,0.97635216,0.1721014,0.98824674,Squat
661,0.46296296,0.63611114,0.64480245,0.19337855,0.6818651,0.16286743,0.5918721,0.15995893,-0.72400004,-0.57205236,0.49696812,0.17771979,0.75219643,0.3065431,0.32292712,0.29986548,0.85596836,0.43414935,0.071166046,0.4594593,0.94057584,0.2806751,0.12590113,0.28086466,0.60222626,0.6013959,0.3035771,0.6076799,0.84622896,0.68536997,0.30771822,0.6933758,0.75269765,0.9792241,0.17035559,0.9848715,Squat
662,0.46203703,0.64259255,0.64121896,0.18866758,0.67632705,0.15737136,0.5840259,0.15512057,-0.7294589,-0.55619603,0.48206657,0.17460333,0.748411,0.30598506,0.32486424,0.28859144,0.84870726,0.44372505,0.08659932,0.43326545,0.9298996,0.27934408,0.120934844,0.2722662,0.5868716,0.58898413,0.2892181,0.5897549,0.861291,0.69387245,0.320656,0.697013,0.7456942,0.95943445,0.13209614,0.9646928,Squat
663,0.45648152,0.6481482,0.64718574,0.18220928,0.68744147,0.15370758,0.59394616,0.14863706,-0.7383366,-0.5428571,0.49612176,0.16668996,0.7577096,0.30053025,0.31284037,0.2868058,0.859612,0.4299429,0.055255286,0.43894216,0.94125706,0.2888193,0.12219577,0.26451087,0.6034962,0.58257884,0.29425,0.586541,0.8596573,0.6869214,0.30526838,0.69231766,0.7512202,0.9701574,0.16659011,0.976008,Squat
664,0.4564815,0.65092593,0.64480525,0.1762322,0.68361574,0.14674982,0.592731,0.1422971,-0.7403651,-0.5362731,0.49878648,0.15505856,0.7553247,0.28913108,0.32165837,0.26679713,0.8570244,0.42833054,0.05987415,0.41462687,0.94024515,0.2812404,0.108986326,0.258796,0.597639,0.57103646,0.2947056,0.57042724,0.84749395,0.6948801,0.30191794,0.6932639,0.7659816,0.97463024,0.16415752,0.97312653,Squat
665,0.46666664,0.65925926,0.64548486,0.17588747,0.67939144,0.14383328,0.58810794,0.14291976,-0.7083334,-0.5168539,0.4875997,0.15917933,0.7468646,0.29178146,0.3412642,0.26032892,0.8488773,0.4382418,0.09942585,0.38686222,0.93551624,0.2714053,0.1281792,0.2544869,0.5839057,0.5604502,0.29720032,0.55632454,0.8438581,0.7063772,0.33304137,0.7090207,0.7586694,0.9607103,0.14464797,0.96924895,Squat
666,0.4592593,0.66944444,0.64214045,0.17813772,0.679493,0.14894691,0.5889992,0.1466903,-0.73185474,-0.49377593,0.49288175,0.1629086,0.74510145,0.290303,0.3196222,0.27096596,0.8494671,0.42459008,0.05827451,0.407443,0.9383667,0.2823048,0.10771824,0.24978988,0.5875485,0.5537136,0.28878108,0.55565286,0.82953924,0.7006372,0.29359725,0.70771784,0.7697429,0.9692472,0.15989523,0.9771337,Squat
667,0.4685185,0.67592597,0.64069337,0.17407168,0.6765569,0.14466242,0.5860797,0.14204884,-0.70158106,-0.479452,0.48968214,0.15932779,0.7419082,0.29177082,0.33846143,0.26210138,0.8412897,0.42948171,0.096128196,0.38906437,0.9313692,0.27510825,0.13153869,0.25956613,0.5815043,0.5491797,0.29547885,0.54551756,0.838619,0.71054417,0.3223823,0.71118957,0.75739616,0.9642356,0.14222519,0.9689101,Squat
668,0.46388888,0.6796296,0.63822645,0.16778003,0.6768011,0.13925391,0.58614355,0.1370912,-0.7165669,-0.47138965,0.49278572,0.15460794,0.74668807,0.27911052,0.31392318,0.26734868,0.8530314,0.40698007,0.046317928,0.40968487,0.93142897,0.27277407,0.11592899,0.25087196,0.5913255,0.5407752,0.2891591,0.5465613,0.8259197,0.70020056,0.29029468,0.7152381,0.7596851,0.9715927,0.16352133,0.9885874,Squat
669,0.46296299,0.68703705,0.63960266,0.16911893,0.68020326,0.13977286,0.5858807,0.1379321,-0.718,-0.45552558,0.49077097,0.1542528,0.75165254,0.2768214,0.31832796,0.26253724,0.8595095,0.4026324,0.05603291,0.38952512,0.92945385,0.27460036,0.11197673,0.23658957,0.5904343,0.53626364,0.28746805,0.5408876,0.826532,0.70530826,0.29236504,0.72174966,0.7659438,0.96893066,0.16406795,0.9904734,Squat
670,0.47407407,0.6925926,0.64779633,0.16804795,0.6815933,0.13890849,0.5937496,0.13749254,-0.67968756,-0.44385025,0.4922856,0.15560089,0.7431334,0.28331032,0.33792818,0.25951576,0.8594899,0.4111348,0.1031252,0.3838452,0.94366646,0.2539539,0.1454436,0.25371796,0.58911204,0.54054224,0.30140382,0.54005647,0.8342469,0.7159088,0.32120752,0.72511554,0.76834065,0.9663589,0.15535736,0.98070925,Squat
671,0.46296299,0.6935185,0.6428565,0.16168009,0.6797368,0.134029,0.5908464,0.13216403,-0.714,-0.44192258,0.49279666,0.1497414,0.74879307,0.27172258,0.31372446,0.26179114,0.86909837,0.39024013,0.0555888,0.39595053,0.9428372,0.2618439,0.12005123,0.24622412,0.5954496,0.5347261,0.29173175,0.5406668,0.82678974,0.7027771,0.29363564,0.7191006,0.76097244,0.9667791,0.16833253,0.9857636,Squat
672,0.47685185,0.6944444,0.6463205,0.15460218,0.68199706,0.12618043,0.59389913,0.12339973,-0.6699029,-0.44,0.49632,0.13896342,0.7443884,0.2711788,0.34089163,0.24076432,0.8587651,0.39724535,0.104263596,0.36084816,0.93983984,0.23881158,0.14668736,0.24800903,0.5879663,0.53263915,0.3018955,0.5293686,0.83626956,0.71734315,0.3295191,0.72268635,0.77052784,0.96609086,0.16790283,0.9798392,Squat
673,0.46944448,0.6953704,0.641785,0.14915682,0.678623,0.12083261,0.58874,0.11990661,-0.69428,-0.43808255,0.49513403,0.13824297,0.74973714,0.26184514,0.31716442,0.249524,0.8576317,0.37987006,0.050309792,0.3848091,0.9453784,0.2440063,0.1285183,0.24338096,0.59124875,0.5297631,0.28983358,0.5351473,0.8243874,0.7011618,0.30320254,0.71460485,0.75883496,0.9645504,0.17730251,0.9788375,Squat
674,0.46481484,0.69907403,0.64215785,0.15053524,0.67861927,0.12113165,0.5878373,0.12183344,-0.70717126,-0.4304636,0.49104697,0.13943383,0.74750763,0.2591235,0.31194264,0.2477353,0.8591084,0.37945214,0.043881427,0.37814695,0.9466181,0.24882099,0.11929544,0.23922192,0.5840436,0.5277308,0.2798112,0.53431845,0.8186007,0.69778067,0.29629847,0.7151262,0.7736727,0.9617321,0.18280743,0.9801148,Squat
675,0.4675926,0.7,0.63926584,0.14738053,0.6788156,0.119790904,0.5877404,0.11751648,-0.6990099,-0.42857146,0.49277315,0.1333868,0.7433611,0.25681177,0.31314522,0.24326895,0.8562348,0.36646104,0.05738357,0.37240922,0.9463401,0.23254927,0.12575115,0.23569925,0.5842524,0.52602565,0.2830674,0.53093904,0.8204753,0.69419664,0.29588217,0.7072309,0.7685307,0.9580648,0.18735008,0.9750797,Squat
676,0.46666667,0.7037037,0.64126027,0.15128693,0.6784817,0.122845314,0.58917487,0.12210782,-0.70238096,-0.42105263,0.4923005,0.13674663,0.73994887,0.2546162,0.31225702,0.24445637,0.85189366,0.36746803,0.053132135,0.3712967,0.9501109,0.24371167,0.1275085,0.22347508,0.5836195,0.52218145,0.28401855,0.5296097,0.81521225,0.689618,0.2953494,0.7075204,0.76775813,0.95723605,0.18738845,0.9764867,Squat
677,0.46481484,0.70462966,0.6446207,0.14712419,0.6815027,0.11969608,0.5938958,0.11861836,-0.70318717,-0.41918525,0.49720523,0.13451388,0.74252653,0.25224277,0.31582457,0.2430533,0.85894245,0.36271322,0.05927594,0.364832,0.9459867,0.24305494,0.13208322,0.2105086,0.5867083,0.51964116,0.28736606,0.5272549,0.8164646,0.687308,0.29549116,0.7062511,0.7678465,0.95838475,0.1905672,0.97877836,Squat
678,0.4666667,0.712037,0.64952165,0.15012278,0.6865977,0.12347452,0.59976286,0.12164751,-0.6964285,-0.40442136,0.5022915,0.13690366,0.7440643,0.25493982,0.31601083,0.24555816,0.8582589,0.3606456,0.054101236,0.3654159,0.9443361,0.24295901,0.12911643,0.21287721,0.589776,0.521706,0.29053175,0.5294637,0.8165829,0.6885288,0.2990869,0.70762354,0.7636352,0.95685357,0.1978297,0.9775908,Squat
679,0.47037038,0.71574074,0.64372426,0.14884531,0.6832199,0.12267174,0.59616715,0.11911606,-0.6870079,-0.39715394,0.499588,0.13115647,0.7348662,0.2531237,0.31122744,0.24092138,0.8522826,0.35890412,0.05647389,0.3619316,0.94833606,0.24372852,0.13604286,0.2117567,0.5860536,0.523649,0.28943002,0.5314701,0.8118383,0.68308556,0.29383475,0.7058325,0.7592951,0.9560072,0.19817448,0.9854566,Squat
680,0.46944442,0.7203704,0.6420849,0.14752114,0.681939,0.1213809,0.5928625,0.118895255,-0.68836296,-0.38817477,0.49761975,0.13493986,0.7418194,0.2561403,0.3120684,0.24568121,0.857615,0.36245495,0.05470202,0.36448932,0.94323355,0.24873206,0.14367607,0.21466178,0.593131,0.5225144,0.29254624,0.5308084,0.8137972,0.68783903,0.2928843,0.71168125,0.7613664,0.9563645,0.19653457,0.98581165,Squat
